district,neighborhood,property_type,gross_sqm,net_sqm,room_count,living_room_count,floor,total_floors,building_age,bathroom_count,has_balcony,parking_type,has_elevator,heating_type,lat,lon,earthquake_risk_score,transport_score,socioeconomic_level,price
Gaziosmanpasa,GOP Merkez,Daire,119,100,3,1,1,11,32,2,1,1,1,Dogalgaz_Kat,41.0692,28.9136,2,6,2,2698291
Gaziosmanpasa,GOP Merkez,Villa,214,192,3,1,2,2,5,1,1,2,0,Dogalgaz_Kombi,41.0599,28.9231,2,6,2,7995047
Gaziosmanpasa,Karadeniz,Daire,74,59,2,1,6,8,20,1,1,0,0,Dogalgaz_Kombi,41.053,28.9252,2,6,2,1538079
Gaziosmanpasa,Karadeniz,Daire,207,166,5,2,3,5,29,3,0,1,1,Dogalgaz_Kat,41.0701,28.9292,2,6,2,4214364
Gaziosmanpasa,Yildiztabya,Daire,89,80,2,1,5,13,22,1,1,0,1,Yerden_Isitma,41.068,28.9109,2,6,2,2539617
Gaziosmanpasa,GOP Merkez,Daire,46,37,1,1,9,13,24,1,1,1,1,Dogalgaz_Kombi,41.0644,28.9032,2,6,2,1173081
Gaziosmanpasa,Karlitepe,Villa,229,187,3,1,1,2,11,1,1,0,0,Yerden_Isitma,41.0722,28.9239,2,6,2,8338714
Gaziosmanpasa,Yildiztabya,Daire,79,71,2,1,4,5,21,1,1,2,1,Dogalgaz_Kombi,41.0565,28.9257,2,6,2,2321640
Gaziosmanpasa,GOP Merkez,Mustakil,180,144,3,1,1,1,38,2,1,1,0,Merkezi,41.0715,28.9264,2,6,2,4101717
Gaziosmanpasa,Barbaros,IsYeri,37,33,1,1,1,11,25,1,1,2,1,Soba,41.0756,28.9218,2,6,2,1008574
Gaziosmanpasa,Karlitepe,Daire,87,73,2,1,11,12,20,1,1,1,1,Dogalgaz_Kombi,41.0725,28.9174,2,6,2,2161229
Gaziosmanpasa,Karadeniz,IsYeri,92,75,4,1,1,3,14,2,1,0,0,Merkezi,41.0704,28.9095,2,6,2,2103454
Gaziosmanpasa,Yildiztabya,Daire,131,105,3,1,13,15,33,1,1,1,1,Dogalgaz_Kombi,41.0802,28.9252,2,6,2,3338803
Gaziosmanpasa,Karadeniz,Daire,135,114,3,1,4,11,34,1,1,2,1,Dogalgaz_Kombi,41.0679,28.9033,2,6,2,2803243
Gaziosmanpasa,GOP Merkez,Daire,123,106,3,1,4,9,35,2,1,2,1,Dogalgaz_Kombi,41.0721,28.9051,2,6,2,2968637
Gaziosmanpasa,Karadeniz,IsYeri,105,91,3,1,2,13,19,2,1,0,1,Dogalgaz_Kombi,41.0534,28.9048,2,6,2,3173699
Gaziosmanpasa,Barbaros,Daire,209,163,5,1,3,10,23,2,1,1,1,Dogalgaz_Kat,41.062,28.9092,2,6,2,5260617
Gaziosmanpasa,Karlitepe,Daire,52,44,1,0,2,4,23,1,0,0,1,Dogalgaz_Kombi,41.0556,28.9246,2,6,2,1067953
Gaziosmanpasa,Karlitepe,Daire,158,133,4,1,14,14,32,2,1,2,1,Merkezi,41.0534,28.9034,2,6,2,4378713
Gaziosmanpasa,Yildiztabya,Daire,177,143,5,2,2,4,23,3,0,1,1,Merkezi,41.0569,28.9289,2,6,2,3992790
Gaziosmanpasa,Karadeniz,Daire,51,41,1,1,10,15,29,1,1,1,1,Yerden_Isitma,41.0636,28.9036,2,6,2,1351368
Gaziosmanpasa,Barbaros,Daire,174,150,4,1,5,13,20,2,1,2,1,Merkezi,41.0744,28.9245,2,6,2,5337706
Gaziosmanpasa,Karadeniz,IsYeri,65,59,2,1,2,15,27,1,1,2,1,Merkezi,41.072,28.9163,2,6,2,1588156
Arnavutkoy,Haracci,Daire,156,130,5,1,9,17,12,2,0,1,0,Dogalgaz_Kat,41.1974,28.732,1,3,2,2633456
Arnavutkoy,Bolluca,Daire,96,83,2,1,5,5,3,1,1,0,1,Klima,41.1916,28.7394,1,3,2,2132325
Arnavutkoy,Tayakadin,Daire,135,110,3,1,5,17,16,2,0,2,1,Dogalgaz_Kombi,41.1897,28.7283,1,3,2,2092837
Arnavutkoy,Hadimkoy,Villa,323,252,4,1,2,3,11,2,1,2,0,Merkezi,41.1947,28.7399,1,3,2,8537648
Arnavutkoy,Tayakadin,Daire,127,114,3,1,3,6,5,1,1,2,1,Soba,41.2029,28.7402,1,3,2,2738847
Arnavutkoy,Tayakadin,Daire,104,85,3,1,10,13,21,1,1,0,1,Yerden_Isitma,41.2064,28.7226,1,3,2,1807435
Arnavutkoy,Arnavutkoy Merkez,Daire,95,75,3,1,1,4,4,1,1,0,1,Dogalgaz_Kombi,41.1887,28.7269,1,3,2,1731012
Arnavutkoy,Bolluca,Daire,91,78,3,1,7,7,3,2,1,0,1,Dogalgaz_Kombi,41.2041,28.7214,1,3,2,1950418
Arnavutkoy,Tayakadin,Mustakil,111,99,3,1,2,2,16,1,1,2,0,Dogalgaz_Kombi,41.2071,28.7233,1,3,2,2105708
Arnavutkoy,Arnavutkoy Merkez,Daire,61,55,1,1,5,6,7,1,1,2,1,Dogalgaz_Kombi,41.21,28.7347,1,3,2,1178951
Arnavutkoy,Bolluca,Daire,139,110,4,1,5,7,3,1,1,2,1,Yerden_Isitma,41.2099,28.7357,1,3,2,2604012
Arnavutkoy,Tayakadin,IsYeri,51,42,1,0,3,13,8,1,0,2,1,Dogalgaz_Kombi,41.1929,28.7442,1,3,2,955252
Arnavutkoy,Hadimkoy,Mustakil,219,196,4,1,1,3,20,2,1,2,1,Klima,41.1975,28.7435,1,3,2,4222352
Arnavutkoy,Haracci,Daire,132,119,3,1,4,4,2,1,1,0,0,Dogalgaz_Kat,41.2094,28.738,1,3,2,2322517
Arnavutkoy,Haracci,Daire,196,180,5,1,4,16,12,3,1,0,1,Dogalgaz_Kombi,41.2128,28.7381,1,3,2,3523662
Arnavutkoy,Arnavutkoy Merkez,Daire,122,107,3,1,10,12,4,1,1,2,1,Merkezi,41.1884,28.7338,1,3,2,2838583
Arnavutkoy,Hadimkoy,Daire,161,128,5,1,4,11,17,3,1,2,1,Dogalgaz_Kombi,41.19,28.7207,1,3,2,3091742
Arnavutkoy,Tayakadin,Daire,138,122,3,1,8,8,18,2,1,1,1,Merkezi,41.2044,28.7436,1,3,2,2755212
Arnavutkoy,Haracci,Daire,202,178,6,2,5,20,7,2,1,1,1,Dogalgaz_Kat,41.1884,28.733,1,3,2,4371420
Arnavutkoy,Hadimkoy,Villa,270,228,4,1,2,2,2,2,1,1,0,Dogalgaz_Kombi,41.2003,28.7232,1,3,2,6638196
Arnavutkoy,Hadimkoy,Daire,48,41,1,1,11,11,5,1,1,1,1,Dogalgaz_Kombi,41.2146,28.7455,1,3,2,1102039
Arnavutkoy,Hadimkoy,Daire,100,82,3,1,4,6,9,1,1,0,1,Merkezi,41.2078,28.7197,1,3,2,1880170
Arnavutkoy,Arnavutkoy Merkez,Daire,96,83,2,1,5,15,14,1,1,0,1,Dogalgaz_Kombi,41.1975,28.7196,1,3,2,1577788
Arnavutkoy,Hadimkoy,Daire,65,54,2,1,14,16,11,1,1,1,1,Dogalgaz_Kombi,41.2098,28.7221,1,3,2,1384385
Arnavutkoy,Tayakadin,Daire,122,105,4,1,1,7,9,2,1,1,1,Dogalgaz_Kat,41.1948,28.736,1,3,2,2466845
Arnavutkoy,Hadimkoy,Daire,138,117,4,1,6,12,10,2,1,1,1,Merkezi,41.2048,28.7412,1,3,2,2445422
Arnavutkoy,Haracci,Daire,128,112,4,1,12,18,15,1,1,1,1,Soba,41.188,28.7268,1,3,2,2344155
Arnavutkoy,Bolluca,Daire,151,124,4,1,3,6,12,1,1,2,1,Merkezi,41.1939,28.7278,1,3,2,2366187
Arnavutkoy,Bolluca,Daire,66,53,2,1,4,6,19,1,1,0,1,Dogalgaz_Kombi,41.2061,28.7368,1,3,2,1069111
Arnavutkoy,Haracci,Daire,78,66,2,1,5,19,16,1,1,2,1,Dogalgaz_Kombi,41.1885,28.7482,1,3,2,1653002
Arnavutkoy,Bolluca,IsYeri,36,32,1,1,1,13,8,1,1,0,1,Dogalgaz_Kombi,41.2124,28.7196,1,3,2,714849
Arnavutkoy,Tayakadin,Daire,103,92,3,1,1,5,15,1,1,1,1,Merkezi,41.2121,28.7464,1,3,2,1707323
Arnavutkoy,Hadimkoy,IsYeri,39,33,2,1,1,11,14,1,1,2,1,Soba,41.2141,28.7466,1,3,2,700298
Arnavutkoy,Arnavutkoy Merkez,Daire,139,123,3,1,6,7,3,2,1,1,1,Merkezi,41.2008,28.7457,1,3,2,3172956
Arnavutkoy,Tayakadin,Daire,100,79,2,1,5,11,6,1,1,0,1,Dogalgaz_Kombi,41.2074,28.7451,1,3,2,1708774
Arnavutkoy,Tayakadin,Daire,77,63,2,1,4,18,21,1,1,1,1,Soba,41.2052,28.7248,1,3,2,1168953
Arnavutkoy,Hadimkoy,Daire,67,60,2,1,6,6,16,1,1,1,1,Dogalgaz_Kombi,41.1851,28.7338,1,3,2,1381843
Arnavutkoy,Hadimkoy,Daire,54,44,1,0,8,20,20,1,1,2,1,Dogalgaz_Kombi,41.196,28.7369,1,3,2,968437
Arnavutkoy,Haracci,Daire,189,148,6,2,2,13,20,2,1,0,1,Dogalgaz_Kat,41.1903,28.7194,1,3,2,2799486
Arnavutkoy,Arnavutkoy Merkez,Daire,142,113,4,1,2,10,4,2,1,1,1,Merkezi,41.2129,28.7447,1,3,2,2206224
Arnavutkoy,Hadimkoy,Daire,66,58,2,1,15,18,14,1,0,2,1,Dogalgaz_Kombi,41.1952,28.7324,1,3,2,1224348
Arnavutkoy,Hadimkoy,IsYeri,42,37,1,1,2,15,15,1,1,0,1,Yerden_Isitma,41.2015,28.744,1,3,2,823346
Arnavutkoy,Hadimkoy,Daire,167,146,4,1,6,12,18,1,1,0,0,Dogalgaz_Kombi,41.2028,28.7206,1,3,2,2643387
Arnavutkoy,Hadimkoy,Daire,60,54,1,0,14,14,5,1,0,1,1,Dogalgaz_Kombi,41.2137,28.7399,1,3,2,1149287
Arnavutkoy,Hadimkoy,Daire,66,54,2,1,15,16,11,1,1,2,1,Dogalgaz_Kombi,41.2023,28.7281,1,3,2,1500847
Arnavutkoy,Arnavutkoy Merkez,Villa,296,251,5,2,1,2,6,2,1,1,0,Merkezi,41.1912,28.7284,1,3,2,7180364
Arnavutkoy,Hadimkoy,Daire,186,149,5,1,8,10,7,3,1,1,1,Klima,41.1973,28.7392,1,3,2,3361700
Arnavutkoy,Haracci,Daire,127,99,3,1,13,15,12,1,1,0,1,Dogalgaz_Kat,41.2029,28.7311,1,3,2,2641979
Arnavutkoy,Bolluca,Daire,93,79,2,1,9,16,9,1,1,1,1,Dogalgaz_Kat,41.1862,28.7377,1,3,2,1713789
Arnavutkoy,Hadimkoy,Villa,197,178,3,1,1,2,1,2,0,0,0,Klima,41.2116,28.7353,1,3,2,5227288
Arnavutkoy,Haracci,IsYeri,53,46,1,1,2,13,8,1,1,0,0,Dogalgaz_Kombi,41.1914,28.7375,1,3,2,1109188
Arnavutkoy,Hadimkoy,Villa,286,256,4,1,1,2,5,2,1,2,0,Dogalgaz_Kat,41.1978,28.7279,1,3,2,8424001
Arnavutkoy,Arnavutkoy Merkez,Daire,148,127,4,1,9,19,6,2,1,2,1,Dogalgaz_Kat,41.2069,28.7437,1,3,2,2887871
Arnavutkoy,Bolluca,Daire,140,117,4,1,10,12,17,2,0,2,1,Merkezi,41.2122,28.7327,1,3,2,2367718
Arnavutkoy,Tayakadin,Daire,61,48,1,1,1,20,19,1,1,2,1,Soba,41.1928,28.7215,1,3,2,1087317
Arnavutkoy,Arnavutkoy Merkez,Mustakil,220,196,5,2,2,2,7,2,1,0,0,Merkezi,41.1856,28.7186,1,3,2,4499086
Arnavutkoy,Tayakadin,Villa,278,224,4,1,2,2,5,2,0,0,0,Dogalgaz_Kombi,41.2065,28.7296,1,3,2,6130076
Arnavutkoy,Haracci,Daire,54,48,1,1,2,12,21,1,1,0,1,Yerden_Isitma,41.1871,28.72,1,3,2,911444
Arnavutkoy,Arnavutkoy Merkez,Daire,57,48,1,0,3,11,18,1,1,0,0,Dogalgaz_Kombi,41.21,28.7448,1,3,2,1011107
Arnavutkoy,Bolluca,IsYeri,93,78,3,1,2,11,13,2,1,1,1,Dogalgaz_Kat,41.1915,28.7374,1,3,2,2049042
Arnavutkoy,Bolluca,Villa,294,243,4,1,2,2,4,2,1,0,0,Dogalgaz_Kombi,41.2041,28.7457,1,3,2,8168776
Arnavutkoy,Bolluca,Daire,64,56,1,1,1,5,18,1,1,1,1,Soba,41.2073,28.7204,1,3,2,944108
Arnavutkoy,Hadimkoy,Daire,111,98,3,1,2,18,2,2,0,0,0,Dogalgaz_Kombi,41.189,28.7218,1,3,2,2272719
Arnavutkoy,Tayakadin,Daire,67,55,2,1,1,5,4,1,1,2,1,Dogalgaz_Kat,41.1909,28.7264,1,3,2,1322430
Arnavutkoy,Bolluca,Daire,119,100,3,1,16,20,4,1,1,0,1,Dogalgaz_Kombi,41.1919,28.7237,1,3,2,2301346
Arnavutkoy,Bolluca,Daire,89,72,2,1,6,8,18,1,1,0,1,Dogalgaz_Kombi,41.1856,28.7418,1,3,2,1635138
Arnavutkoy,Hadimkoy,Daire,89,73,2,1,2,5,10,1,1,0,1,Klima,41.2125,28.7433,1,3,2,1455678
Arnavutkoy,Hadimkoy,Daire,94,85,2,1,1,14,7,1,1,2,1,Dogalgaz_Kombi,41.1924,28.7295,1,3,2,1782858
Arnavutkoy,Hadimkoy,Daire,108,91,3,1,4,19,8,1,0,0,0,Dogalgaz_Kombi,41.1854,28.7215,1,3,2,1943991
Arnavutkoy,Hadimkoy,Daire,170,152,4,1,5,12,18,1,1,2,1,Merkezi,41.2034,28.7196,1,3,2,3602852
Arnavutkoy,Hadimkoy,Daire,92,80,3,1,14,16,14,2,1,1,1,Dogalgaz_Kombi,41.2134,28.7396,1,3,2,2048507
Arnavutkoy,Tayakadin,IsYeri,78,67,2,1,0,13,8,1,1,1,1,Dogalgaz_Kombi,41.1948,28.726,1,3,2,1751486
Arnavutkoy,Bolluca,Daire,106,93,3,1,12,17,16,2,1,0,1,Yerden_Isitma,41.1883,28.7242,1,3,2,1871846
Arnavutkoy,Bolluca,Daire,130,116,3,1,15,20,8,1,1,2,1,Soba,41.2138,28.726,1,3,2,3205343
Arnavutkoy,Arnavutkoy Merkez,Daire,84,74,2,1,7,13,11,1,1,0,0,Klima,41.2066,28.723,1,3,2,1412721
Arnavutkoy,Haracci,Daire,110,97,3,1,6,13,8,1,1,0,1,Dogalgaz_Kombi,41.2067,28.7249,1,3,2,2127901
Arnavutkoy,Hadimkoy,Daire,73,64,2,1,20,20,15,1,1,2,1,Dogalgaz_Kombi,41.2049,28.7475,1,3,2,1854374
Arnavutkoy,Bolluca,Mustakil,108,85,3,1,1,1,17,1,1,0,0,Dogalgaz_Kombi,41.1995,28.7185,1,3,2,2223342
Arnavutkoy,Arnavutkoy Merkez,Mustakil,153,135,3,1,1,3,17,1,1,1,1,Dogalgaz_Kombi,41.1884,28.7347,1,3,2,3597297
Arnavutkoy,Tayakadin,IsYeri,75,66,2,1,1,9,14,1,1,1,1,Merkezi,41.2076,28.7411,1,3,2,1319799
Arnavutkoy,Bolluca,Villa,379,325,5,2,1,2,0,3,1,0,0,Dogalgaz_Kombi,41.1918,28.7408,1,3,2,10753387
Arnavutkoy,Hadimkoy,Daire,99,83,3,1,7,17,19,1,1,1,1,Dogalgaz_Kombi,41.2111,28.7426,1,3,2,1680603
Arnavutkoy,Bolluca,Daire,95,78,3,1,6,6,3,2,1,2,1,Klima,41.2148,28.7266,1,3,2,1798695
Arnavutkoy,Haracci,IsYeri,57,45,2,1,0,6,12,1,1,2,1,Klima,41.2132,28.7335,1,3,2,986018
Arnavutkoy,Bolluca,IsYeri,101,79,3,1,2,10,4,2,1,2,1,Dogalgaz_Kombi,41.1928,28.735,1,3,2,2107827
Arnavutkoy,Tayakadin,Daire,97,88,2,1,6,19,22,1,1,2,1,Merkezi,41.2013,28.7239,1,3,2,2007036
Arnavutkoy,Arnavutkoy Merkez,Daire,91,80,3,1,3,12,5,1,0,0,1,Dogalgaz_Kombi,41.2078,28.7434,1,3,2,1746083
Sultanbeyli,Ahmet Yesevi,Villa,207,182,3,1,2,2,14,2,1,0,0,Dogalgaz_Kat,40.957,29.2752,3,4,2,6011552
Sultanbeyli,Hasanpasa,Daire,65,50,2,1,6,8,21,1,1,1,1,Dogalgaz_Kombi,40.9637,29.2579,3,4,2,1416208
Sultanbeyli,Sultanbeyli Merkez,Daire,126,101,4,1,3,15,19,2,1,2,1,Dogalgaz_Kombi,40.9738,29.2552,3,4,2,2646246
Sultanbeyli,Sultanbeyli Merkez,Daire,78,64,2,1,7,10,14,1,1,2,1,Dogalgaz_Kombi,40.9619,29.2691,3,4,2,1750506
Sultanbeyli,Sultanbeyli Merkez,Daire,210,165,5,1,2,6,20,2,1,2,1,Merkezi,40.9791,29.2752,3,4,2,4025201
Sultanbeyli,Sultanbeyli Merkez,Mustakil,166,137,4,1,1,1,11,2,1,0,0,Soba,40.9646,29.2747,3,4,2,3640022
Sultanbeyli,Battalgazi,Daire,100,83,2,1,18,19,19,1,1,2,1,Dogalgaz_Kombi,40.9636,29.2649,3,4,2,2259974
Sultanbeyli,Necip Fazil,Daire,137,124,3,1,4,5,22,1,1,1,1,Merkezi,40.9672,29.2687,3,4,2,2885512
Sultanbeyli,Sultanbeyli Merkez,Daire,80,64,2,1,1,6,20,1,1,1,1,Dogalgaz_Kombi,40.9568,29.2742,3,4,2,1402819
Sultanbeyli,Battalgazi,Daire,134,116,3,1,2,4,23,1,1,2,1,Merkezi,40.956,29.2715,3,4,2,2880550
Sultanbeyli,Hasanpasa,Daire,67,60,1,1,8,18,29,1,1,1,1,Dogalgaz_Kombi,40.9721,29.2803,3,4,2,1366054
Sultanbeyli,Hasanpasa,Mustakil,226,185,4,1,2,2,28,2,1,0,0,Dogalgaz_Kat,40.9787,29.2764,3,4,2,5339411
Sultanbeyli,Necip Fazil,Villa,353,285,5,1,1,3,6,2,1,0,1,Klima,40.9576,29.2617,3,4,2,11953490
Sultanbeyli,Necip Fazil,Daire,114,95,3,1,4,5,11,1,1,2,0,Dogalgaz_Kat,40.9645,29.253,3,4,2,2582613
Sultanbeyli,Battalgazi,Daire,122,111,3,1,7,8,12,1,1,1,1,Klima,40.9558,29.2746,3,4,2,2896939
Sultanbeyli,Hasanpasa,Daire,81,63,2,1,1,12,18,1,1,1,1,Klima,40.9692,29.2749,3,4,2,1371482
Sultanbeyli,Battalgazi,Daire,66,57,1,1,4,4,13,1,1,0,1,Dogalgaz_Kombi,40.973,29.2692,3,4,2,1611951
Sultanbeyli,Ahmet Yesevi,Daire,122,105,3,1,9,11,13,2,1,0,1,Dogalgaz_Kombi,40.9804,29.2657,3,4,2,2863592
Sultanbeyli,Hasanpasa,Daire,61,47,1,1,14,20,24,1,1,0,1,Merkezi,40.9696,29.2543,3,4,2,1121103
Sultanbeyli,Battalgazi,Daire,97,77,2,1,14,16,20,1,1,0,1,Dogalgaz_Kombi,40.9542,29.2701,3,4,2,2344673
Sultanbeyli,Necip Fazil,IsYeri,61,49,3,1,3,5,21,2,1,2,1,Dogalgaz_Kat,40.9644,29.2628,3,4,2,1236751
Sultanbeyli,Hasanpasa,Daire,92,81,2,1,11,17,13,1,1,1,1,Merkezi,40.9593,29.2725,3,4,2,2286135
Sultanbeyli,Ahmet Yesevi,Daire,174,142,5,1,6,11,10,2,1,1,1,Dogalgaz_Kombi,40.9642,29.2707,3,4,2,4038920
Sultanbeyli,Necip Fazil,Daire,83,69,2,1,5,14,18,1,1,0,1,Klima,40.9582,29.2811,3,4,2,1892368
Sultanbeyli,Sultanbeyli Merkez,Daire,86,77,2,1,18,20,25,1,1,0,0,Soba,40.9582,29.2537,3,4,2,1790553
Sultanbeyli,Necip Fazil,Daire,113,88,3,1,11,17,23,2,1,0,1,Dogalgaz_Kombi,40.9782,29.254,3,4,2,2188454
Sultanbeyli,Ahmet Yesevi,Daire,161,143,4,1,5,11,12,1,1,2,1,Dogalgaz_Kombi,40.98,29.2643,3,4,2,3994805
Sultanbeyli,Necip Fazil,Daire,67,60,2,1,2,19,17,1,1,0,1,Merkezi,40.9653,29.261,3,4,2,1352288
Sultanbeyli,Sultanbeyli Merkez,Mustakil,244,197,5,1,1,2,28,2,1,2,0,Dogalgaz_Kombi,40.9582,29.2792,3,4,2,5125668
Sultanbeyli,Battalgazi,Daire,97,78,2,1,4,7,16,1,1,2,1,Yerden_Isitma,40.9541,29.252,3,4,2,2091312
Sultanbeyli,Hasanpasa,Daire,113,89,3,1,9,20,25,2,1,1,1,Merkezi,40.9622,29.2667,3,4,2,2399466
Sultanbeyli,Hasanpasa,Daire,142,120,4,1,3,19,13,2,1,0,1,Dogalgaz_Kat,40.9642,29.2711,3,4,2,3332777
Sultanbeyli,Battalgazi,IsYeri,112,102,3,1,1,15,20,2,0,1,1,Klima,40.9801,29.2746,3,4,2,2857233
Sultanbeyli,Sultanbeyli Merkez,IsYeri,108,90,3,1,2,13,4,1,0,0,1,Soba,40.9709,29.2816,3,4,2,3108174
Sultanbeyli,Battalgazi,IsYeri,45,36,2,1,0,5,23,1,1,1,1,Yerden_Isitma,40.9582,29.257,3,4,2,967932
Sultanbeyli,Ahmet Yesevi,Daire,93,75,3,1,3,17,10,2,1,2,1,Dogalgaz_Kombi,40.966,29.2607,3,4,2,2048917
Sultanbeyli,Hasanpasa,Daire,118,98,3,1,8,8,23,2,1,0,1,Klima,40.9607,29.2613,3,4,2,2704772
Sultanbeyli,Hasanpasa,IsYeri,87,72,4,1,1,6,21,2,1,2,1,Merkezi,40.9591,29.2796,3,4,2,1833646
Sultanbeyli,Necip Fazil,IsYeri,46,40,1,1,0,12,9,1,0,2,1,Dogalgaz_Kombi,40.9527,29.2638,3,4,2,1142718
Sultanbeyli,Sultanbeyli Merkez,Mustakil,236,192,4,1,1,1,14,1,1,0,0,Dogalgaz_Kat,40.9758,29.2689,3,4,2,5812294
Sultanbeyli,Sultanbeyli Merkez,Villa,232,196,3,1,3,3,9,1,1,1,0,Dogalgaz_Kombi,40.9666,29.2666,3,4,2,6900799
Sultanbeyli,Hasanpasa,Villa,202,183,4,1,1,3,15,2,1,0,0,Dogalgaz_Kombi,40.9693,29.2762,3,4,2,6675304
Sultanbeyli,Ahmet Yesevi,Daire,130,107,3,1,13,16,15,2,0,1,0,Merkezi,40.9788,29.2647,3,4,2,2959449
Sultanbeyli,Ahmet Yesevi,Daire,174,140,4,1,12,20,24,2,0,2,1,Dogalgaz_Kombi,40.9694,29.2807,3,4,2,4200583
Sultanbeyli,Battalgazi,Daire,95,80,3,1,1,19,25,1,0,0,1,Klima,40.9738,29.2609,3,4,2,1670249
Sultanbeyli,Hasanpasa,Daire,180,145,4,1,2,4,29,2,1,2,1,Soba,40.9644,29.2802,3,4,2,3810773
Sultanbeyli,Battalgazi,Daire,132,117,3,1,10,17,29,2,1,1,1,Dogalgaz_Kombi,40.9734,29.2559,3,4,2,2774210
Sultanbeyli,Hasanpasa,Mustakil,168,131,3,1,1,3,20,2,1,2,1,Merkezi,40.9615,29.2729,3,4,2,4551485
Sultanbeyli,Battalgazi,Mustakil,216,176,5,2,2,2,11,2,1,0,0,Dogalgaz_Kombi,40.9621,29.2655,3,4,2,4754433
Sultanbeyli,Necip Fazil,Daire,90,74,2,1,6,11,10,1,1,2,1,Yerden_Isitma,40.9587,29.2603,3,4,2,2248015
Sultanbeyli,Ahmet Yesevi,Daire,101,80,3,1,8,12,24,2,0,2,1,Dogalgaz_Kat,40.9535,29.2806,3,4,2,1816000
Sultanbeyli,Necip Fazil,Daire,98,85,2,1,9,17,13,1,1,2,1,Dogalgaz_Kat,40.9701,29.2698,3,4,2,2653497
Sultanbeyli,Ahmet Yesevi,Villa,237,209,4,1,1,2,16,1,1,1,0,Soba,40.9671,29.2683,3,4,2,7935111
Sultanbeyli,Battalgazi,Daire,129,106,4,1,4,7,16,2,1,0,1,Dogalgaz_Kombi,40.9592,29.2528,3,4,2,3057881
Sultanbeyli,Sultanbeyli Merkez,Daire,160,138,4,1,18,19,25,1,1,1,1,Dogalgaz_Kat,40.963,29.2672,3,4,2,4280110
Sultanbeyli,Necip Fazil,Daire,51,46,1,1,3,13,29,1,1,2,1,Dogalgaz_Kombi,40.9656,29.2816,3,4,2,994747
Sultanbeyli,Necip Fazil,Daire,124,98,3,1,4,5,22,2,1,2,1,Merkezi,40.9806,29.2718,3,4,2,2353442
Sultanbeyli,Ahmet Yesevi,Daire,47,43,1,1,3,5,30,1,1,0,1,Yerden_Isitma,40.9785,29.2585,3,4,2,842709
Sultanbeyli,Ahmet Yesevi,Daire,92,80,3,1,5,9,14,2,0,2,1,Dogalgaz_Kombi,40.9725,29.2666,3,4,2,2160138
Sultanbeyli,Necip Fazil,Daire,139,120,3,1,13,17,12,1,0,0,1,Yerden_Isitma,40.9572,29.2657,3,4,2,3870309
Sultanbeyli,Battalgazi,Daire,74,66,2,1,11,20,11,1,0,0,1,Dogalgaz_Kat,40.9669,29.2731,3,4,2,1826414
Sultanbeyli,Hasanpasa,Villa,186,160,4,1,2,3,18,1,1,2,1,Klima,40.9724,29.2796,3,4,2,5186004
Sultanbeyli,Hasanpasa,Daire,61,54,1,1,6,11,29,1,1,0,1,Yerden_Isitma,40.9587,29.2632,3,4,2,1200998
Sultanbeyli,Necip Fazil,Daire,68,57,2,1,15,18,14,1,0,0,1,Klima,40.9736,29.2542,3,4,2,1908767
Sultanbeyli,Necip Fazil,IsYeri,41,32,2,1,0,10,4,1,1,1,0,Klima,40.9758,29.2812,3,4,2,1005693
Sultanbeyli,Ahmet Yesevi,Villa,223,191,3,1,2,2,3,2,1,2,0,Dogalgaz_Kombi,40.972,29.2552,3,4,2,7742843
Sultanbeyli,Sultanbeyli Merkez,Mustakil,171,141,3,1,1,1,5,2,1,2,0,Dogalgaz_Kat,40.9802,29.2627,3,4,2,5427985
Sultanbeyli,Battalgazi,Daire,127,114,3,1,3,9,18,2,1,2,1,Dogalgaz_Kombi,40.9546,29.274,3,4,2,3098884
Sultanbeyli,Sultanbeyli Merkez,Daire,70,56,2,1,11,15,12,1,1,1,1,Dogalgaz_Kombi,40.9589,29.2541,3,4,2,1604740
Sultanbeyli,Sultanbeyli Merkez,Daire,211,164,5,2,12,17,12,2,1,2,1,Yerden_Isitma,40.9759,29.2673,3,4,2,5045284
Sultanbeyli,Hasanpasa,Daire,161,128,4,1,7,18,10,2,1,1,1,Dogalgaz_Kombi,40.9611,29.2681,3,4,2,4098328
Sultanbeyli,Battalgazi,Villa,231,198,3,1,1,3,16,1,0,1,1,Dogalgaz_Kombi,40.9539,29.2625,3,4,2,6595591
Sultanbeyli,Ahmet Yesevi,Mustakil,132,116,3,1,1,3,9,2,0,2,1,Dogalgaz_Kat,40.9687,29.2615,3,4,2,4039059
Sultanbeyli,Necip Fazil,Daire,107,87,3,1,2,4,27,2,1,0,0,Soba,40.9709,29.28,3,4,2,2078074
Sultanbeyli,Hasanpasa,Daire,109,93,3,1,3,5,22,2,1,0,1,Dogalgaz_Kat,40.9635,29.2519,3,4,2,2400573
Sultanbeyli,Sultanbeyli Merkez,Daire,96,79,3,1,2,7,17,2,0,1,1,Dogalgaz_Kombi,40.9771,29.2766,3,4,2,1707313
Sultanbeyli,Necip Fazil,Daire,61,54,1,1,12,15,24,1,1,1,1,Dogalgaz_Kombi,40.9689,29.2807,3,4,2,1459613
Sultanbeyli,Ahmet Yesevi,IsYeri,56,45,2,1,0,5,22,1,1,2,0,Soba,40.9737,29.2797,3,4,2,1334932
